Ville,Temperature
Louey,2.12
Blagnac,6.76
Blagnac,6.73
Vouillé,3.6
Vouillé,3.6
Bellegarde,2.93
Biard,3.42
Biard,3.42
Châteaubernard,2.48
Châteaubernard,2.48
La Conne-de-Bergerac,1.87
Béchade,3.27
Arrondissement de Calais,6.79
Marck,6.51
Le Fort-Vert,6.55
Hendaye,7.13
Larbont,3.65
Larbont,3.07
Yerres,5.23
Wattrelos,5.97
Wasquehal,6.15
Vitry-sur-Seine,5.55
Vitré,5.9
Viry-Châtillon,5.39
Viroflay,5.07
Vincennes,5.43
Villiers-sur-Marne,5.11
Villiers-le-Bel,5.37
Villepinte,5.56
Villeneuve-le-Roi,5.15
Villeneuve-la-Garenne,5.74
Villemomble,5.38
Villejuif,5.05
Villefranche-sur-Saône,1.79
Vigneux-sur-Seine,5.42
Vienne,2.03
Verrières-le-Buisson,5.18
Vernon,5.8
Verneuil-sur-Seine,5.55
Vénissieux,1.77
Vélizy-Villacoublay,4.64
Vauréal,5.82
Vanves,5.43
Vannes,6.09
Valenciennes,6.02
Valence,2.89
Tulle,2.66
Tremblay-en-France,5.37
Trappes,4.61
Tours,4.69
Tourcoing,5.85
Torcy,5.03
Thiais,5.34
Taverny,5.54
Tassin-la-Demi-Lune,1.31
Suresnes,5.63
Sucy-en-Brie,4.98
Stains,5.72
Sotteville-lès-Rouen,5.9
Soisy-sous-Montmorency,5.75
Soissons,4.93
Sèvres,5.13
Sevran,5.54
Senlis,5.83
Sélestat,2.44
Sedan,4.31
Schiltigheim,2.84
Sceaux,5.24
Savigny-le-Temple,4.84
Saumur,4.74
Sartrouville,5.58
Sarreguemines,3.34
Sarcelles,5.55
Sannois,5.27
Salon-de-Provence,2.05
Saint-Sébastien-sur-Loire,4.61
Saint-Raphaël,7.15
Saint-Quentin,5.5
Saint-Ouen-l'Aumône,5.83
Saint-Ouen,5.58
Saint-Michel-sur-Orge,5.21
Saint-Maur-des-Fossés,5.46
Saint-Mandé,5.46
Saint-Leu-la-Forêt,5.55
Saint-Herblain,4.53
Saint-Gratien,5.68
Saint-Etienne,-1.3
Sainte-Geneviève-des-Bois,5.11
Saint-Cyr-l'École,4.88
Saint-Cloud,5.04
Saint-Avold,3.2
Rueil-Malmaison,5.28
Royan,2.28
Rouen,5.91
Ronchin,6.13
Romans-sur-Isère,2.13
Romainville,5.07
Roissy-en-Brie,4.91
Rodez,3.89
Ris-Orangis,5.09
Rezé,4.6
Rennes,4.96
Puteaux,5.58
Pont-à-Mousson,3.48
Poissy,5.65
Plaisir,4.99
Pierrefitte-sur-Seine,5.64
Pessac,3.23
Paris,5.54
Ozoir-la-Ferrière,4.84
Osny,5.72
Orsay,5.07
Orly,5.19
Noisy-le-Sec,5.44
Noisy-le-Grand,5.2
Noisiel,5.25
Nogent-sur-Marne,5.47
Nîmes,4.58
Nice,9.5
Neuilly-sur-Seine,5.6
Neuilly-sur-Marne,5.51
Neuilly-Plaisance,5.44
Nancy,3.15
Morsang-sur-Orge,5.15
Mont-Saint-Aignan,5.29
Montrouge,5.37
Montigny-lès-Cormeilles,4.89
Montigny-le-Bretonneux,4.67
Montgeron,5.09
Montfermeil,5.16
Montesson,5.64
Montélimar,3.4
Montceau-les-Mines,0.42
Montbéliard,1.03
Montauban,7.86
Mons-en-Barœul,6.16
Moissy-Cramayel,4.79
Mitry-Mory,5.46
Miramas,2.1
Metz,3.79
Melun,4.84
Meaux,5.29
Maurepas,4.6
Maubeuge,4.98
Massy,5.18
Martigues,2.97
Marly-le-Roi,4.75
Marcq-en-Barœul,6.18
Mantes-la-Ville,5.59
Malakoff,5.4
Maisons-Alfort,5.48
Mâcon,1.68
Lourdes,1.69
Lorient,6.42
Lons-le-Saunier,0.09
Lomme,6.11
Lognes,5.05
Livry-Gargan,5.43
Lingolsheim,2.87
Limeil-Brévannes,5.21
Limay,5.69
Liévin,6.19
L'Haÿ-les-Roses,5.37
Le Vésinet,5.63
Levallois-Perret,5.65
Les Sables-d'Olonne,4.54
Les Pavillons-sous-Bois,5.51
Les Mureaux,5.86
Les Lilas,5.07
Les Clayes-sous-Bois,4.94
Le Pré-Saint-Gervais,5.45
Le Plessis-Trévise,4.98
Le Plessis-Robinson,4.9
Le Petit-Quevilly,5.81
Le Perreux-sur-Marne,5.42
Le Pecq,5.67
Lens,6.24
Le Mée-sur-Seine,4.84
Le Kremlin-Bicêtre,5.42
Le Havre,5.55
Le Grand-Quevilly,5.69
Le Creusot,0.18
Le Chesnay,5.02
Le Cannet,7.55
Le Blanc-Mesnil,5.62
Laon,1.68
Lannion,7.53
Lambersart,6.18
La Madeleine,6.18
Lagny-sur-Marne,4.97
La Garenne-Colombes,5.63
La Courneuve,5.67
La Ciotat,8.5
La Celle-Saint-Cloud,4.82
Jouy-le-Moutier,5.44
Joué-lès-Tours,4.48
Joinville-le-Pont,5.51
Issoire,-1.41
Illzach,2.3
Illkirch-Graffenstaden,3.18
Hyères,6.92
Houilles,5.74
Hérouville-Saint-Clair,5.53
Herblay,5.48
Hénin-Beaumont,6.3
Hem,5.96
Hayange,3.9
Yutz,4.1
Haubourdin,6.21
Halluin,5.93
Guyancourt,4.7
Grigny,5.07
Grasse,4.67
Goussainville,5.64
Gonesse,5.69
Gentilly,5.39
Gennevilliers,5.74
Garges-lès-Gonesse,5.6
Garches,5.0
Gagny,5.44
Fresnes,5.29
Franconville,5.5
Fos-sur-Mer,3.33
Forbach,3.12
Fontenay-sous-Bois,5.35
Fontenay-aux-Roses,5.11
Fleury-les-Aubrais,2.79
Fécamp,5.13
Faches-Thumesnil,6.16
Évry,5.17
Évreux,5.4
La Baule-Escoublac,3.88
Ermont,5.7
Éragny,5.66
Épinay-sur-Seine,5.66
Épinal,2.37
Élancourt,4.88
Échirolles,1.75
Eaubonne,5.72
Draveil,5.23
Douarnenez,6.31
Douai,6.35
Domont,5.36
Dijon,-0.75
Dieppe,5.06
Deuil-la-Barre,5.7
Dammarie-les-Lys,4.8
Croix,5.93
Courbevoie,5.59
Cormeilles-en-Parisis,5.46
Corbeil-Essonnes,5.24
Conflans-Sainte-Honorine,5.68
Concarneau,5.79
Compiègne,5.8
Combs-la-Ville,5.06
Pontault-Combault,4.88
Colombes,5.6
Cognac,2.52
Cluses,-2.16
Clichy-sous-Bois,5.09
Clichy,5.67
Clamart,5.15
Choisy-le-Roi,5.5
Chilly-Mazarin,5.15
Chevilly-Larue,5.17
Chennevières-sur-Marne,5.02
Chelles,5.54
Chaville,5.14
Chatou,5.62
Châtillon,5.17
Châtenay-Malabry,4.96
Châteaudun,2.79
Chartres,4.16
Charenton-le-Pont,5.49
Champs-sur-Marne,5.27
Champigny-sur-Marne,5.48
Cergy,5.72
Castres,5.84
Carrières-sous-Poissy,5.72
Carpentras,1.89
Carcassonne,5.67
Cannes,7.9
Caluire-et-Cuire,1.4
Calais,6.72
Cahors,5.79
Cachan,5.47
Bry-sur-Marne,5.37
Brunoy,5.1
Brétigny-sur-Orge,5.15
Brest,6.54
Bressuire,3.06
Bourg-la-Reine,5.4
Bourges,1.18
Bourg-en-Bresse,1.15
Boulogne-sur-Mer,7.03
Bonneuil-sur-Marne,5.35
Bondy,5.53
Boissy-Saint-Léger,5.04
Bois-Colombes,5.73
Bobigny,5.53
Bischheim,3.14
Bezons,5.75
Béziers,4.56
Béthune,6.15
Belfort,1.12
Bayeux,5.15
Bagnolet,5.21
Bagneux,5.1
Autun,0.49
Aulnay-sous-Bois,5.62
Auch,6.48
Aubervilliers,5.58
Aubagne,6.82
Athis-Mons,5.42
Asnières-sur-Seine,5.66
Arras,6.03
Arles,3.66
Argenteuil,5.66
Arcueil,5.48
Antony,5.4
Antibes,8.29
Annecy-le-Vieux,-2.23
Annecy,-1.95
Anglet,5.48
Alfortville,5.55
Alès,1.92
Albertville,-1.1
Ajaccio,5.73
Aix-les-Bains,-1.59
Agde,5.04
Achères,5.72
Abbeville,6.66
Villeneuve d'Ascq,6.17
Les Ulis,4.6
Peyrat-le-Château,2.95
Peyrat-le-Château,2.9
Blaye,4.11
Blaye,4.13
Zuydcoote,5.96
Zuydcoote,5.97
Zutkerque,6.21
Zutkerque,6.22
Zonza,0.82
Zonza,0.76
Zimmersheim,1.93
Zimmersheim,2.06
Zillisheim,2.21
Zillisheim,2.21
Zegerscappel,5.92
Zegerscappel,5.95
Descartes,3.32
Yzeures-sur-Creuse,3.5
Yzeures-sur-Creuse,3.35
Yzeure,0.48
Yzeure,0.43
Yzernay,4.39
Yzernay,4.39
Yvré-le-Pôlin,3.53
Yvré-le-Pôlin,3.43
Yvrac,3.63
Yvrac,3.49
Yvignac-la-Tour,4.67
Yvignac-la-Tour,4.67
Yvetot,4.39
Yvetot,4.36
Yves,2.56
Yves,2.53
Yport,4.93
Yport,5.03
Ymare,5.1
Ymare,5.09
Yerville,4.51
Yerville,4.49
Yenne,-0.73
Yenne,-0.71
Yébleron,4.3
Yébleron,4.29
Yainville,5.64
Yainville,5.78
Xonrupt-Longemer,-0.66
Xonrupt-Longemer,-0.67
Xertigny,1.18
Xertigny,0.93
Woustviller,3.11
Woustviller,3.26
Wormhout,5.9
Wormhout,5.94
Wolfisheim,2.89
Wolfisheim,2.89
Wolfgantzen,2.36
Wolfgantzen,2.36
Woippy,3.85
Woippy,3.85
Woincourt,5.92
Woincourt,5.94
Wizernes,6.01
Wizernes,6.1
Wittisheim,2.33
Wittisheim,2.31
Wittelsheim,2.19
Wittelsheim,2.19
Witry-lès-Reims,2.26
Witry-lès-Reims,2.11
Wissous,5.18
Wissous,5.21
Wissembourg,3.07
Wissembourg,3.03
Wisches,2.34
Wisches,2.3
Wintzenheim,2.28
Wintzenheim,2.28
Winnezeele,5.8
Winnezeele,5.84
Wingles,6.09
Wingles,6.07
Wingersheim les Quatre Bans,2.86
Wingersheim,2.86
Wimmenau,2.6
Wimmenau,2.81
Wimille,7.02
Wimille,7.15
Wimereux,7.2
Wimereux,7.2
Willerwald,3.11
Willerwald,3.1
Willems,5.97
Willems,5.94
Wihr-au-Val,1.77
Wihr-au-Val,1.62
Wignehies,4.62
Wignehies,4.58
Wiesviller,2.85
Wiesviller,2.84
Widensolen,2.42
Widensolen,2.41
Weyersheim,3.16
Weyersheim,3.16
Wettolsheim,2.3
Wettolsheim,2.38
Westhoffen,2.95
Westhoffen,2.92
Wervicq-Sud,5.82
Wervicq-Sud,5.93
Weitbruch,2.99
Weitbruch,2.99
Waziers,6.35
Waziers,6.36
Wavrin,6.27
Wavrin,6.26
Wavrechain-sous-Denain,6.07
Wavrechain-sous-Denain,6.09
Wavignies,5.39
Wavignies,5.39
Wattwiller,1.51
Wattwiller,1.51
Wattignies,6.2
Wattignies,6.18
Watten,6.13
Watten,6.21
Wassy,4.49
Wassy,4.56
Wassigny,4.9
Wassigny,4.88
Wasselonne,2.95
Wasselonne,2.88
Warmeriville,2.53
Warmeriville,2.54
Warluis,5.94
Warluis,5.94
Warhem,5.97
Warhem,5.94
Wargnies-le-Grand,5.54
Wargnies-le-Grand,5.57
Wardrecques,6.05
Wardrecques,6.04
Warcq,4.35
Warcq,4.34
Wangenbourg-Engenthal,1.21
Wangenbourg-Engenthal,1.52
Wandignies-Hamage,6.2
Wandignies-Hamage,6.21
Wambrechies,6.19
Wambrechies,6.14
Wallers,6.16
Wallers,6.17
Waldighofen,1.42
Waldighofen,1.43
Walbourg,2.97
Walbourg,2.97
Coupelle-Vieille,5.91
Wailly,5.84
Wahagnies,6.19
Wahagnies,6.18
Vulaines-sur-Seine,4.37
Vulaines-sur-Seine,4.37
Vue,4.82
Vue,4.79
Vrigne aux Bois,4.28
Vrigne-aux-Bois,4.27
Vred,6.36
Vred,6.37
Les Villages Vovéens,3.74
Voves,3.75
Vouzon,3.05
Vouzon,3.07
Arrondissement de Vouziers,3.99
Vouziers,4.11
Vouziers,4.11
Vouvray,4.37
Vouvray,4.46
Vourles,1.35
Vourles,1.49
Vouneuil-sur-Vienne,3.56
Vouneuil-sur-Vienne,3.57
Vouneuil-sous-Biard,3.46
Vouneuil-sous-Biard,3.46
Voulx,3.66
Voulx,3.65
Voulangis,4.78
Voulangis,4.98
Voujeaucourt,0.73
Voujeaucourt,0.96
Vouillé,3.42
Vouillé,3.33
Vougy,0.51
Vougy,0.59
Vougy,-2.43
Vougy,-2.4
Voreppe,1.08
Voreppe,1.33
Vonnas,1.46
Vonnas,1.45
Volx,-1.83
Volx,-2.02
Volstroff,3.79
Volstroff,3.79
Volonne,2.97
Volonne,3.32
Volmerange-les-Mines,2.97
Volmerange-les-Mines,3.11
Voisins-le-Bretonneux,4.75
Voisins-le-Bretonneux,4.67
Voisenon,4.79
Voisenon,4.77
Voglans,-1.54
Voglans,-1.73
Vœuil-et-Giget,2.06
Vœuil-et-Giget,2.06
Vizille,2.14
Vizille,2.14
Vix,3.39
Vix,3.43
Vivy,4.68
Vivy,4.66
Viviez,4.46
Viviez,4.73
Viviers-lès-Montagnes,6.17
Viviers-lès-Montagnes,6.1
Viviers,2.48
Viviers,2.57
Vivier-au-Court,4.22
Vivier-au-Court,4.23
Viuz-la-Chiésaz,-3.05
Viuz-la-Chiésaz,-3.05
Viuz-en-Sallaz,-3.47
Viuz-en-Sallaz,-3.18
Vittel,2.81
Vittel,2.82
Vitteaux,-1.66
Vitry-sur-Orne,3.91
Vitry-en-Artois,6.16
Vitry-en-Artois,6.2
Vitry-aux-Loges,2.7
Vitry-aux-Loges,2.7
Visan,1.38
Visan,1.46
Viry-Noureuil,5.44
Viry-Noureuil,5.45
Viry,-1.82
Viry,-1.96
Viriville,0.62
Viriville,0.8
Virieu-le-Grand,-1.09
Virieu-le-Grand,-1.09
Val-de-Virieu,-0.04
Virieu,-0.25
Viriat,1.22
Viriat,1.19
Virey-le-Grand,1.66
Virey-le-Grand,1.8
Vireux-Wallerand,4.9
Vireux-Wallerand,4.99
Vireux-Molhain,4.79
Vireux-Molhain,5.07
Vion,3.56
Vion,3.48
Violès,0.79
Violès,0.77
Violay,-2.15
Violay,-2.37
Violaines,6.25
Violaines,6.26
Vinsobres,1.01
Vinsobres,0.93
Vinon-sur-Verdon,0.22
Vinon-sur-Verdon,0.39
Vinneuf,4.02
Vinneuf,3.94
Vineuil-Saint-Firmin,5.91
Vineuil-Saint-Firmin,5.84
Vineuil,3.29
Vineuil,3.33
Vineuil,1.9
Vineuil,1.9
Vincey,2.91
Vincey,2.92
Vinça,5.27
Vinça,5.13
Vinay,1.19
Vinay,1.42
Vinassan,5.22
Vinassan,5.15
Vimy,6.11
Vimy,5.99
Vimory,2.88
Vimory,2.87
Vimines,-2.42
Vimines,-2.58
Villiers-sur-Orge,5.36
Villiers-sur-Orge,5.19
Villiers-sur-Morin,5.16
Villiers-sur-Morin,5.19
Villiers-sur-Loir,3.9
Villiers-sur-Loir,3.91
Villiers-Saint-Georges,3.36
Villiers-Saint-Georges,3.38
Villiers-Saint-Frédéric,5.14
Villiers-Saint-Fréderic,5.14
Villiers-le-Morhier,4.77
Villiers-le-Morhier,4.9
Villiers-le-Bâcle,4.95
Villiers-le-Bâcle,4.71
Villiers-en-Plaine,3.92
Villiers-en-Plaine,3.97
Villié-Morgon,1.17
Villié-Morgon,1.02
Villey-Saint-Étienne,3.26
Villey-Saint-Étienne,3.03
Villevocance,-0.47
Villevocance,0.62
Villevieille,5.4
Villevieille,5.43
Villeveyrac,6.02
Villeveyrac,5.92
Rives-du-Loir-en-Anjou,4.56
Villevêque,4.56
Villevaudé,5.1
Villevaudé,5.08
Villette-de-Vienne,1.66
Villette-de-Vienne,1.57
Villetelle,5.9
Villetelle,5.89
Villetaneuse,5.7
Villetaneuse,5.72
Villes-sur-Auzon,-1.2
Villes-sur-Auzon,-1.25
Ville-sous-la-Ferté,3.34
Ville-sous-la-Ferté,3.43
Ville-sous-Anjou,1.58
Ville-sous-Anjou,1.55
Villerupt,2.94
Villerupt,2.94
Villers-sur-Coudun,5.84
Villers-sur-Coudun,5.6
Villers-sous-Saint-Leu,6.02
Villers-sous-Saint-Leu,6.0
Villers-Semeuse,4.3
Villers-Semeuse,4.22
Villers-Saint-Paul,6.07
Villers-Saint-Paul,6.06
Villers-Pol,5.6
Villers-Pol,5.64
Villers-Outréaux,5.39
Villers-Outréaux,5.43
Villers-le-Lac,-3.56
Villers-le-Lac,-3.12
Villers-la-Montagne,2.95
Villers-la-Montagne,2.8
Villersexel,1.26
Villersexel,1.27
Villers-en-Cauchies,5.78
Villers-en-Cauchies,5.8
Villers-Écalles,5.18
Villers-Écalles,5.14
Villers-Cotterêts,4.87
Villers-Cotterêts,4.87
Villers-Bretonneux,5.48
Villers-Bocage,5.41
Villereversure,0.46
Villereversure,0.46
Villerest,-0.03
Villerest,0.15
Villeréal,4.05
Villeréal,4.03
Villepreux,5.17
Villepreux,5.06
Villepinte,5.83
Villepinte,5.96
Villenoy,5.29
Villenoy,5.32
Villenouvelle,6.03
Villenouvelle,5.55
Villennes-sur-Seine,5.73
Villennes-sur-Seine,5.22
Villeneuve-Tolosane,6.12
Villeneuve-Tolosane,6.13
Villeneuve-sur-Yonne,3.42
Villeneuve-sur-Yonne,3.43
Villeneuve-sur-Bellot,3.89
Villeneuve-sur-Bellot,3.96
Villeneuve-Saint-Germain,4.9
Villeneuve-Saint-Germain,4.79
Villeneuve-Loubet,8.11
Villeneuve-Loubet,8.48
Villeneuve-les-Sablons,5.55
Villeneuve-les-Sablons,5.51
Villeneuve-lès-Maguelone,6.33
Villeneuve-lès-Maguelone,6.35
Villeneuve-lès-Bouloc,6.99
Villeneuve-lès-Bouloc,6.91
Villeneuve-lès-Béziers,5.59
Villeneuve les beziers,5.6
Villeneuve-lès-Avignon,0.9
Villeneuve-lès-Avignon,0.91
Villeneuve-le-Comte,4.65
Villeneuve-le-Comte,4.66
Villeneuve-la-Rivière,6.21
Villeneuve-la-Rivière,6.23
Villeneuve-la-Guyard,3.91
Villeneuve-la-Guyard,4.0
Villeneuve-la-Comptal,5.06
Villeneuve-la-Comptal,4.95
Villeneuve-de-Rivière,3.56
Villeneuve-de-Rivière,3.01
Villeneuve-de-la-Raho,6.42
Villeneuve-de-la-Raho,6.35
Villeneuve-de-Berg,0.84
Villeneuve-de-Berg,0.71
Villeneuve,5.29
Villeneuve,5.4
Villeneuve,1.25
Villeneuve,1.25
Villeneuve,-2.4
Villeneuve,-2.4
Villenauxe-la-Grande,4.11
Villenauxe-la-Grande,4.18
Villemoustaussou,5.72
Villemoustaussou,6.36
Villemolaque,6.01
Villemolaque,6.08
Villemoisson-sur-Orge,5.37
Villemoisson-sur-Orge,5.32
Villemoirieu,1.47
Villemoirieu,1.33
Villemeux-sur-Eure,4.75
Villemeux-sur-Eure,4.93
Villemandeur,2.89
Villemandeur,2.88
Villelongue-dels-Monts,5.94
Vilallonga dels Monts,5.94
Villelongue-de-la-Salanque,6.44
Villelongue-de-la-Salanque,6.44
Villelaure,0.22
Villelaure,0.44
Ville-la-Grand,-1.77
Ville-la-Grand,-1.74
Villejust,4.64
Villejust,4.65
Villefranque,5.5
Villefranque,5.34
Villefranche-sur-Mer,9.77
Villefranche-sur-Mer,9.27
Villefranche-de-Rouergue,5.55
Villefranche-sur-Cher,2.88
Villefagnan,2.0
Villefagnan,2.04
Villedieu-sur-Indre,2.14
Villedieu-sur-Indre,2.14
Villedieu-les-Poêles-Rouffigny,4.64
Villedieu-les-Poêles,4.64
Villedieu-la-Blouère,4.04
Villedieu-la-Blouère,4.05
Villecroze,5.8
Villecroze,5.85
Villecresnes,5.15
Villecresnes,5.1
Villebon-sur-Yvette,5.12
Villebon-sur-Yvette,5.34
Villebois,0.21
Villebois,0.22
Villeblevin,3.74
Villeblevin,3.88
Villebernier,4.71
Villebarou,3.23
Villebarou,3.23
Villé,2.16
Villé,2.39
Villaz,-3.2
Villaz,-3.35
Villaudric,7.11
Villaudric,7.15
Villars-les-Dombes,1.19
Villars-les-Dombes,1.16
Villar-Saint-Pancrace,-2.07
Villar-Saint-Pancrace,-0.48
Villargondran,-0.63
Villargondran,-0.61
Villard-de-Lans,-3.18
Villard-de-Lans,-3.35
Villard-Bonnot,0.79
Villard-Bonnot,1.32
Villandry,4.7
Villandry,4.7
Villaines-la-Juhel,5.34
Villaines-la-Juhel,5.4
Village-Neuf,2.08
Village-Neuf,2.05
Villabé,4.97
Villabé,4.94
Lys-Haut-Layon,4.96
Vihiers,4.89
Vigy,3.18
Vigy,3.21
Vigny,5.32
Vigny,5.5
Vignoux-sur-Barangeon,1.6
Vignoux-sur-Barangeon,1.59
Vignot,3.51
Vignot,3.46
Vignoc,4.66
Vignoc,4.66
Vigneux-de-Bretagne,3.95
Vigneux-de-Bretagne,3.99
Vigneulles-lès-Hattonchâtel,3.52
Vigneulles-lès-Hattonchâtel,3.44
Vignale,6.13
Vignale,4.45
Vignacourt,5.71
Vignacourt,5.67
Vigeois,2.48
Vigeois,2.34
Vif,1.6
Vieux-Thann,1.83
Vieux-Thann,1.81
Le Vieux-Marché,6.59
Le Vieux-Marché,6.59
Vieux-Condé,6.08
Vieux-Condé,6.07
Vieux-Charmont,1.11
Vieux-Charmont,1.13
Vieux-Berquin,6.04
Vieux-Berquin,6.04
Viesly,5.49
Viesly,5.43
Vienne-en-Val,2.91
Vienne-en-Val,2.91
Viennay,3.21
Viennay,3.21
Vielmur-sur-Agout,6.17
Vielmur-sur-Agout,6.18
Vieillevigne,4.53
Vieillevigne,4.53
Vieille-Toulouse,5.68
Vieille-Toulouse,5.8
Vieille-Église,6.36
Vieille-Église,6.37
Vieille-Brioude,-2.12
Vieille-Brioude,-1.92
Vidauban,7.13
Vidauban,7.2
Vic-sur-Seille,2.99
Vic-sur-Seille,2.97
Vic-sur-Aisne,5.47
Vic-sur-Aisne,5.45
Vicq-sur-Breuilh,2.37
Vicq-sur-Breuilh,2.57
Vicq,6.09
Vicq,6.07
Vic-la-Gardiole,6.34
Vic-la-Gardiole,6.35
Vic-Fezensac,5.54
Vic-Fezensac,5.55
Vibraye,3.51
Vibraye,3.62
Vias,5.8
Vias,5.8
Viarmes,5.9
Viarmes,5.86
Vezins,4.32
Vezins,4.26
Vezin-le-Coquet,4.95
Vezin-le-Coquet,4.96
Vézénobres,3.41
Vézénobres,3.36
Vézelise,2.7
Vézelise,2.73
Veyrier-du-Lac,-1.98
Veyrier-du-Lac,-2.16
Veyras,0.82
Veyras,0.76
Veyrac,3.59
Veyrac,3.6
Veynes,0.77
Veynes,0.77
Veurey-Voroize,1.46
Veurey-Voroize,1.21
Vétraz-Monthoux,-2.05
Vétraz-Monthoux,-2.05
Vestric-et-Candiac,5.63
Vestric-et-Candiac,5.59
Vescovato,7.47
Vescovato,7.26
Verzy,2.37
Verzy,2.24
Verzenay,2.44
Verzenay,2.08
Blancs-Coteaux,3.95
Vertus,3.96
Vert-Saint-Denis,4.83
Vert-Saint-Denis,4.79
Verton,7.0
Verton,7.0
Vert-le-Petit,5.13
Vert-le-Petit,5.13
Vert-le-Grand,5.11
Vert-le-Grand,5.09
Vert-en-Drouais,5.07
Vert-en-Drouais,4.95
Vertaizon,-1.27
Vertaizon,-1.47
Ver-sur-Launette,5.47
Ver-sur-Launette,5.47
Versonnex,-2.16
Versonnex,-2.25
Verson,5.23
Verson,5.15
Verrières,3.95
Verrières,3.95
Verquin,6.0
Verquin,6.05
Véron,3.52
Véron,3.48
Verny,3.29
Verny,3.39
Vern-sur-Seiche,4.85
Vern-sur-Seiche,4.88
Vernoux-en-Vivarais,0.15
Vernoux-en-Vivarais,0.1
Vernou-la-Celle-sur-Seine,4.34
Vernou-la-Celle-sur-Seine,4.34
Vernouillet,5.63
Vernouillet,5.58
Vernouillet,4.72
Vernouillet,4.75
Vernosc-lès-Annonay,0.71
Vernosc-lès-Annonay,0.66
Vernoil-le-Fourrier,4.3
Vernoil-le-Fourrier,4.3
Vernioz,1.34
Vernioz,1.32
Verniolle,4.4
Verniolle,4.38
Verneuil-sur-Vienne,3.49
Verneuil-sur-Vienne,4.27
Verneuil d'Avre et d'Iton,4.66
Verneuil-sur-Avre,4.61
Verneuil-en-Halatte,6.08
Verneuil-en-Halatte,5.95
Vernet-les-Bains,2.43
Vernet-les-Bains,2.22
Vernègues,-0.42
Vernantes,4.41
Vernaison,1.96
Vernaison,1.94
Vermenton,3.07
Vermenton,3.07
Vermelles,6.21
Vermelles,6.21
Vermand,5.61
Vermand,5.64
Verlinghem,6.09
Verlinghem,6.09
Vérines,2.77
Vérines,2.65
Vergt,2.86
Vergt,2.92
Vergigny,4.08
Vergigny,4.07
Vergèze,5.61
Vergèze,5.55
Verfeil,6.46
Verfeil,6.46
Véretz,4.5
Véretz,4.35
Verdun-sur-le-Doubs,1.56
Verdun-sur-le-Doubs,1.57
Verdun-sur-Garonne,7.45
Verdun-sur-Garonne,7.43
Vercel-Villedieu-le-Camp,-1.54
Vercel-Villedieu-le-Camp,-1.54
Verberie,5.95
Verberie,5.92
Ventabren,0.81
Ventabren,0.94
Venoy,2.6
Venoy,2.51
Vennecy,2.77
Vennecy,2.77
Venizel,4.69
Venizel,4.66
Venette,5.85
Venette,5.88
Venerque,5.66
Venerque,5.76
Vénéjan,0.84
Vénéjan,1.14
Vendres,5.52
Vendres,5.37
Vendrennes,3.97
Vendrennes,4.07
Vendœuvres,2.25
Vendœuvres,2.25
Vendin-le-Vieil,6.29
Vendin-le-Vieil,6.29
Vendin-lès-Béthune,6.13
Vendin-lès-Béthune,6.11
Vendeville,6.16
Vendeville,6.16
Vendeuvre-sur-Barse,3.71
Vendeuvre-sur-Barse,3.7
Saint-Martin-la-Pallu,3.18
Vendeuvre-du-Poitou,3.25
Vendenheim,3.15
Vendenheim,3.15
Vendegies-sur-Écaillon,5.8
Vendegies-sur-Écaillon,5.9
Vendat,-0.52
Vendat,-0.33
Vendargues,5.98
Vendargues,5.96
Venasque,-1.24
Venasque,-1.54
Venarey-les-Laumes,-1.29
Venarey-les-Laumes,-1.12
Venansault,4.23
Venansault,4.26
Vémars,5.34
Vémars,5.33
Velleron,-0.12
Velleron,-0.1
Vélines,2.89
Vélines,2.89
Velaux,1.58
Velaux,1.85
Velars-sur-Ouche,-1.47
Velars-sur-Ouche,-1.14
Velaines,4.18
Velaines,4.26
Bois-de-Haye,2.91
Velaine-en-Haye,2.89
Veigy-Foncenex,-1.64
Veigy,-1.65
Vedène,1.12
Vedène,0.44
Vecoux,1.23
Vecoux,1.17
Veauche,0.86
Veauche,0.87
Vayrac,5.3
Vayrac,5.17
Vay,4.03
Vay,4.07
Vaux-sur-Seine,5.16
Vaux-sur-Seine,5.23
Vaux-sur-Mer,2.23
Vaux-sur-Mer,2.21
Vaux-le-Pénil,4.84
Vaux-le-Pénil,4.74
Vaux-en-Bugey,0.54
Vaux-en-Bugey,0.55
Vauvert,5.43
Vauvert,5.43
Vaumoise,5.13
Vaumoise,5.13
Vaulx-Vraucourt,5.76
Vaulx-Vraucourt,5.79
Vaulx-Milieu,1.48
Vaulx-Milieu,1.39
Vaulnaveys-le-Haut,0.39
Vaulnaveys-le-Haut,0.81
Vaulnaveys-le-Bas,-1.27
Vaulnaveys-le-Bas,-2.7
Vaujours,5.39
Vaujours,5.24
Vauhallan,4.97
Vauhallan,5.05
Vaugrigneuse,5.02
Vaugrigneuse,5.03
Vaugneray,0.4
Vaugneray,0.35
Vaudry,4.03
Vaudry,4.0
Vaudelnay,4.58
Vaudelnay,4.57
Vaucresson,4.84
Vaucresson,4.78
Vaucouleurs,3.26
Vaucouleurs,3.28
Vauchrétien,5.11
Vauchrétien,5.13
Vasselay,0.32
Vasselay,0.33
Vasles,3.33
Vasles,3.32
Arrondissement de Clamecy,2.01
Varzy,0.73
Varzy,0.63
Vars,2.29
Vars,2.23
Varreddes,5.34
Varreddes,5.35
Varrains,4.63
